sample_id,dataset,model_name,keypoint_idx,keypoint_name,x_crop,y_crop,x_orig,y_orig,raw_confidence,is_above_vis_threshold,inside_gt_mask
sample_0003,ScienceDB,resnet_50,2,lower_jaw,538.08,361.82,538.08,362.82,0.1884,False,
sample_0003,ScienceDB,resnet_50,3,mouth_end_right,521.3,368.64,521.3,369.64,0.1135,False,
sample_0003,ScienceDB,resnet_50,4,mouth_end_left,567.92,320.35,567.92,321.35,0.5317,True,
sample_0003,ScienceDB,resnet_50,5,right_eye,419.0,210.3,419.0,211.3,0.7206,True,
sample_0003,ScienceDB,resnet_50,6,right_earbase,412.67,331.86,412.67,332.86,0.2693,True,
sample_0003,ScienceDB,resnet_50,7,right_earend,379.97,307.43,379.97,308.43,0.1813,False,
sample_0003,ScienceDB,resnet_50,8,right_antler_base,449.04,100.95,449.04,101.95,0.2985,True,
sample_0003,ScienceDB,resnet_50,9,right_antler_end,291.77,195.95,291.77,196.95,0.1209,False,
sample_0003,ScienceDB,resnet_50,10,left_eye,662.37,205.83,662.37,206.83,0.7234,True,
sample_0003,ScienceDB,resnet_50,11,left_earbase,570.65,101.13,570.65,102.13,0.1232,False,
sample_0003,ScienceDB,resnet_50,12,left_earend,583.43,64.5,583.43,65.5,0.1636,False,
sample_0003,ScienceDB,resnet_50,13,left_antler_base,536.59,128.11,536.59,129.11,0.1471,False,
sample_0003,ScienceDB,resnet_50,14,left_antler_end,591.57,87.94,591.57,88.94,0.1958,False,
sample_0003,ScienceDB,resnet_50,15,neck_base,487.34,68.79,487.34,69.79,0.5461,True,
sample_0003,ScienceDB,resnet_50,16,neck_end,494.42,40.74,494.42,41.74,0.3228,True,
sample_0003,ScienceDB,resnet_50,17,throat_base,632.16,318.74,632.16,319.74,0.241,True,
sample_0003,ScienceDB,resnet_50,18,throat_end,549.8,378.1,549.8,379.1,0.1492,False,
sample_0003,ScienceDB,resnet_50,19,back_base,485.68,41.81,485.68,42.81,0.2117,True,
sample_0003,ScienceDB,resnet_50,20,back_end,497.48,23.07,497.48,24.07,0.2137,True,
sample_0003,ScienceDB,resnet_50,21,back_middle,490.76,23.25,490.76,24.25,0.2084,True,
sample_0003,ScienceDB,resnet_50,22,tail_base,498.69,27.72,498.69,28.72,0.2094,True,
sample_0003,ScienceDB,resnet_50,23,tail_end,379.21,499.38,379.21,500.38,0.0954,False,
sample_0003,ScienceDB,resnet_50,24,front_left_thai,752.71,246.5,752.71,247.5,0.3183,True,
sample_0003,ScienceDB,resnet_50,25,front_left_knee,600.46,412.33,600.46,413.33,0.2599,True,
sample_0003,ScienceDB,resnet_50,26,front_left_paw,717.77,485.7,717.77,486.7,0.1446,False,
sample_0003,ScienceDB,resnet_50,27,front_right_thai,572.54,421.21,572.54,422.21,0.258,True,
sample_0003,ScienceDB,resnet_50,28,front_right_knee,580.9,409.59,580.9,410.59,0.6668,True,
sample_0003,ScienceDB,resnet_50,29,front_right_paw,571.83,431.09,571.83,432.09,0.4058,True,
sample_0003,ScienceDB,resnet_50,30,back_left_paw,554.92,404.88,554.92,405.88,0.0939,False,
sample_0003,ScienceDB,resnet_50,31,back_left_thai,753.14,240.61,753.14,241.61,0.1628,False,
sample_0003,ScienceDB,resnet_50,32,back_right_thai,441.44,510.39,441.44,511.39,0.0653,False,
sample_0003,ScienceDB,resnet_50,33,back_left_knee,792.32,235.53,792.32,236.53,0.0389,False,
sample_0003,ScienceDB,resnet_50,34,back_right_knee,360.48,378.74,360.48,379.74,0.1342,False,
sample_0003,ScienceDB,resnet_50,35,back_right_paw,553.1,415.91,553.1,416.91,0.1807,False,
sample_0003,ScienceDB,resnet_50,36,belly_bottom,639.26,525.92,639.26,526.92,0.0721,False,
sample_0003,ScienceDB,resnet_50,37,body_middle_right,302.45,213.14,302.45,214.14,0.2394,True,
sample_0003,ScienceDB,resnet_50,38,body_middle_left,615.21,77.96,615.21,78.96,0.1978,False,
sample_0006,ScienceDB,resnet_50,0,nose,436.62,335.45,716.62,401.45,0.1199,False,
sample_0006,ScienceDB,resnet_50,1,upper_jaw,232.71,504.68,512.71,570.68,0.1041,False,
sample_0006,ScienceDB,resnet_50,2,lower_jaw,244.67,497.71,524.67,563.71,0.1182,False,
sample_0006,ScienceDB,resnet_50,3,mouth_end_right,418.65,361.44,698.65,427.44,0.1377,False,
sample_0006,ScienceDB,resnet_50,4,mouth_end_left,246.53,479.47,526.53,545.47,0.1605,False,
sample_0006,ScienceDB,resnet_50,5,right_eye,416.73,343.28,696.73,409.28,0.3481,True,
sample_0006,ScienceDB,resnet_50,6,right_earbase,370.58,322.03,650.58,388.03,0.5292,True,
sample_0006,ScienceDB,resnet_50,7,right_earend,383.08,308.52,663.08,374.52,0.4273,True,
sample_0006,ScienceDB,resnet_50,8,right_antler_base,405.09,269.93,685.09,335.93,0.4833,True,
sample_0006,ScienceDB,resnet_50,9,right_antler_end,245.65,86.93,525.65,152.93,0.1487,False,
sample_0006,ScienceDB,resnet_50,10,left_eye,444.38,305.75,724.38,371.75,0.1846,False,
sample_0006,ScienceDB,resnet_50,11,left_earbase,407.15,232.77,687.15,298.77,0.3505,True,
sample_0006,ScienceDB,resnet_50,12,left_earend,408.31,229.41,688.31,295.41,0.273,True,
sample_0006,ScienceDB,resnet_50,13,left_antler_base,410.6,253.71,690.6,319.71,0.4414,True,
sample_0006,ScienceDB,resnet_50,14,left_antler_end,399.2,342.36,679.2,408.36,0.221,True,
sample_0006,ScienceDB,resnet_50,15,neck_base,370.88,237.27,650.88,303.27,0.2893,True,
sample_0006,ScienceDB,resnet_50,16,neck_end,82.16,187.82,362.16,253.82,0.2352,True,
sample_0006,ScienceDB,resnet_50,17,throat_base,445.28,263.71,725.28,329.71,0.1383,False,
sample_0006,ScienceDB,resnet_50,18,throat_end,331.1,403.49,611.1,469.49,0.3107,True,
sample_0006,ScienceDB,resnet_50,19,back_base,80.9,194.39,360.9,260.39,0.3006,True,
sample_0006,ScienceDB,resnet_50,20,back_end,207.34,77.06,487.34,143.06,0.6224,True,
sample_0006,ScienceDB,resnet_50,21,back_middle,227.65,123.84,507.65,189.84,0.3829,True,
sample_0006,ScienceDB,resnet_50,22,tail_base,196.28,68.73,476.28,134.73,0.7381,True,
sample_0006,ScienceDB,resnet_50,23,tail_end,376.03,468.5,656.03,534.5,0.2534,True,
sample_0006,ScienceDB,resnet_50,24,front_left_thai,378.78,207.34,658.78,273.34,0.4722,True,
sample_0006,ScienceDB,resnet_50,25,front_left_knee,324.22,475.35,604.22,541.35,0.2035,True,
sample_0006,ScienceDB,resnet_50,26,front_left_paw,354.35,486.3,634.35,552.3,0.3169,True,
sample_0006,ScienceDB,resnet_50,27,front_right_thai,339.53,378.83,619.53,444.83,0.3164,True,
sample_0006,ScienceDB,resnet_50,28,front_right_knee,333.09,451.02,613.09,517.02,0.4995,True,
sample_0006,ScienceDB,resnet_50,29,front_right_paw,340.66,486.73,620.66,552.73,0.5068,True,
sample_0006,ScienceDB,resnet_50,30,back_left_paw,362.74,474.25,642.74,540.25,0.4315,True,
sample_0006,ScienceDB,resnet_50,31,back_left_thai,316.66,377.25,596.66,443.25,0.2833,True,
sample_0006,ScienceDB,resnet_50,32,back_right_thai,179.78,384.86,459.78,450.86,0.1951,False,
sample_0006,ScienceDB,resnet_50,33,back_left_knee,331.6,451.45,611.6,517.45,0.4273,True,
sample_0006,ScienceDB,resnet_50,34,back_right_knee,238.53,480.6,518.53,546.6,0.1988,False,
sample_0006,ScienceDB,resnet_50,35,back_right_paw,323.62,496.81,603.62,562.81,0.2811,True,
sample_0006,ScienceDB,resnet_50,36,belly_bottom,347.46,384.6,627.46,450.6,0.3882,True,
sample_0006,ScienceDB,resnet_50,37,body_middle_right,275.23,315.06,555.23,381.06,0.1851,False,
sample_0006,ScienceDB,resnet_50,38,body_middle_left,345.63,148.48,625.63,214.48,0.2516,True,
sample_0007,ScienceDB,resnet_50,0,nose,417.35,192.53,417.35,192.53,0.242,True,
sample_0007,ScienceDB,resnet_50,1,upper_jaw,410.93,179.11,410.93,179.11,0.2127,True,
sample_0007,ScienceDB,resnet_50,2,lower_jaw,438.9,220.12,438.9,220.12,0.2095,True,
sample_0007,ScienceDB,resnet_50,3,mouth_end_right,426.98,205.51,426.98,205.51,0.1738,False,
sample_0007,ScienceDB,resnet_50,4,mouth_end_left,426.66,193.89,426.66,193.89,0.1552,False,
sample_0007,ScienceDB,resnet_50,5,right_eye,422.96,212.06,422.96,212.06,0.2665,True,
sample_0007,ScienceDB,resnet_50,6,right_earbase,442.17,221.23,442.17,221.23,0.2604,True,
sample_0007,ScienceDB,resnet_50,7,right_earend,430.47,228.29,430.47,228.29,0.1487,False,
sample_0007,ScienceDB,resnet_50,8,right_antler_base,433.18,193.09,433.18,193.09,0.4471,True,
sample_0007,ScienceDB,resnet_50,9,right_antler_end,442.1,174.44,442.1,174.44,0.2015,True,
sample_0007,ScienceDB,resnet_50,10,left_eye,431.32,218.5,431.32,218.5,0.1951,False,
sample_0007,ScienceDB,resnet_50,11,left_earbase,457.41,224.89,457.41,224.89,0.282,True,
sample_0007,ScienceDB,resnet_50,12,left_earend,461.19,221.64,461.19,221.64,0.3359,True,
sample_0007,ScienceDB,resnet_50,13,left_antler_base,433.06,215.9,433.06,215.9,0.3018,True,
sample_0007,ScienceDB,resnet_50,14,left_antler_end,452.18,219.36,452.18,219.36,0.4399,True,
sample_0007,ScienceDB,resnet_50,15,neck_base,474.55,181.11,474.55,181.11,0.5739,True,
sample_0007,ScienceDB,resnet_50,16,neck_end,524.65,172.16,524.65,172.16,0.2405,True,
sample_0007,ScienceDB,resnet_50,17,throat_base,503.13,241.46,503.13,241.46,0.2288,True,
sample_0007,ScienceDB,resnet_50,18,throat_end,470.66,329.24,470.66,329.24,0.2374,True,
sample_0007,ScienceDB,resnet_50,19,back_base,535.37,174.73,535.37,174.73,0.4543,True,
sample_0007,ScienceDB,resnet_50,20,back_end,427.34,129.76,427.34,129.76,0.196,False,
sample_0007,ScienceDB,resnet_50,21,back_middle,593.92,228.06,593.92,228.06,0.4283,True,
sample_0007,ScienceDB,resnet_50,22,tail_base,414.8,135.66,414.8,135.66,0.256,True,
sample_0007,ScienceDB,resnet_50,23,tail_end,589.96,282.42,589.96,282.42,0.1779,False,
sample_0007,ScienceDB,resnet_50,24,front_left_thai,535.04,207.51,535.04,207.51,0.4538,True,
sample_0007,ScienceDB,resnet_50,25,front_left_knee,433.28,418.49,433.28,418.49,0.2469,True,
sample_0007,ScienceDB,resnet_50,26,front_left_paw,469.43,489.68,469.43,489.68,0.4441,True,
sample_0007,ScienceDB,resnet_50,27,front_right_thai,465.04,351.39,465.04,351.39,0.5301,True,
sample_0007,ScienceDB,resnet_50,28,front_right_knee,407.76,423.43,407.76,423.43,0.4367,True,
sample_0007,ScienceDB,resnet_50,29,front_right_paw,382.88,544.64,382.88,544.64,0.4213,True,
sample_0007,ScienceDB,resnet_50,30,back_left_paw,468.9,479.14,468.9,479.14,0.344,True,
sample_0007,ScienceDB,resnet_50,31,back_left_thai,469.45,366.49,469.45,366.49,0.2424,True,
sample_0007,ScienceDB,resnet_50,32,back_right_thai,465.32,340.37,465.32,340.37,0.2035,True,
sample_0007,ScienceDB,resnet_50,33,back_left_knee,497.12,550.54,497.12,550.54,0.3382,True,
sample_0007,ScienceDB,resnet_50,34,back_right_knee,414.21,403.53,414.21,403.53,0.3076,True,
sample_0007,ScienceDB,resnet_50,35,back_right_paw,372.74,555.02,372.74,555.02,0.3781,True,
sample_0007,ScienceDB,resnet_50,36,belly_bottom,519.66,480.42,519.66,480.42,0.1753,False,
sample_0007,ScienceDB,resnet_50,37,body_middle_right,575.48,319.76,575.48,319.76,0.2862,True,
sample_0007,ScienceDB,resnet_50,38,body_middle_left,578.69,274.47,578.69,274.47,0.4369,True,
sample_0008,ScienceDB,resnet_50,0,nose,29.47,70.61,561.47,70.61,0.2297,True,
sample_0008,ScienceDB,resnet_50,1,upper_jaw,34.11,76.4,566.11,76.4,0.2266,True,
sample_0008,ScienceDB,resnet_50,2,lower_jaw,39.59,80.18,571.59,80.18,0.1931,False,
sample_0008,ScienceDB,resnet_50,3,mouth_end_right,39.86,74.05,571.86,74.05,0.2202,True,
sample_0008,ScienceDB,resnet_50,4,mouth_end_left,35.91,88.06,567.91,88.06,0.2789,True,
sample_0008,ScienceDB,resnet_50,5,right_eye,50.82,70.91,582.82,70.91,0.6,True,
sample_0008,ScienceDB,resnet_50,6,right_earbase,90.81,57.62,622.81,57.62,0.4792,True,
sample_0008,ScienceDB,resnet_50,7,right_earend,65.1,140.86,597.1,140.86,0.3778,True,
sample_0008,ScienceDB,resnet_50,8,right_antler_base,67.85,49.36,599.85,49.36,0.3588,True,
sample_0008,ScienceDB,resnet_50,9,right_antler_end,142.84,226.93,674.84,226.93,0.1707,False,
sample_0008,ScienceDB,resnet_50,10,left_eye,44.89,76.03,576.89,76.03,0.6838,True,
sample_0008,ScienceDB,resnet_50,11,left_earbase,60.74,56.02,592.74,56.02,0.3941,True,
sample_0008,ScienceDB,resnet_50,12,left_earend,39.37,57.79,571.37,57.79,0.5009,True,
sample_0008,ScienceDB,resnet_50,13,left_antler_base,60.29,53.74,592.29,53.74,0.3892,True,
sample_0008,ScienceDB,resnet_50,14,left_antler_end,61.48,50.4,593.48,50.4,0.2616,True,
sample_0008,ScienceDB,resnet_50,15,neck_base,118.01,81.02,650.01,81.02,0.5077,True,
sample_0008,ScienceDB,resnet_50,16,neck_end,125.38,76.7,657.38,76.7,0.3133,True,
sample_0008,ScienceDB,resnet_50,17,throat_base,148.87,212.33,680.87,212.33,0.0975,False,
sample_0008,ScienceDB,resnet_50,18,throat_end,108.66,103.66,640.66,103.66,0.0858,False,
sample_0008,ScienceDB,resnet_50,19,back_base,126.0,73.34,658.0,73.34,0.3145,True,
sample_0008,ScienceDB,resnet_50,20,back_end,330.98,87.27,862.98,87.27,0.6043,True,
sample_0008,ScienceDB,resnet_50,21,back_middle,97.47,65.68,629.47,65.68,0.2134,True,
sample_0008,ScienceDB,resnet_50,22,tail_base,334.63,95.22,866.63,95.22,0.6836,True,
sample_0008,ScienceDB,resnet_50,23,tail_end,144.91,162.17,676.91,162.17,0.2556,True,
sample_0008,ScienceDB,resnet_50,24,front_left_thai,259.85,200.26,791.85,200.26,0.2131,True,
sample_0008,ScienceDB,resnet_50,25,front_left_knee,60.77,271.67,592.77,271.67,0.1041,False,
sample_0008,ScienceDB,resnet_50,26,front_left_paw,37.66,64.44,569.66,64.44,0.097,False,
sample_0008,ScienceDB,resnet_50,27,front_right_thai,91.01,199.84,623.01,199.84,0.6869,True,
sample_0008,ScienceDB,resnet_50,28,front_right_knee,118.47,193.98,650.47,193.98,0.2337,True,
sample_0008,ScienceDB,resnet_50,29,front_right_paw,168.37,351.0,700.37,351.0,0.2278,True,
sample_0008,ScienceDB,resnet_50,30,back_left_paw,297.07,361.1,829.07,361.1,0.3681,True,
sample_0008,ScienceDB,resnet_50,31,back_left_thai,328.73,163.24,860.73,163.24,0.3768,True,
sample_0008,ScienceDB,resnet_50,32,back_right_thai,270.76,189.0,802.76,189.0,0.2648,True,
sample_0008,ScienceDB,resnet_50,33,back_left_knee,335.6,302.76,867.6,302.76,0.3397,True,
sample_0008,ScienceDB,resnet_50,34,back_right_knee,272.92,293.58,804.92,293.58,0.3372,True,
sample_0008,ScienceDB,resnet_50,35,back_right_paw,286.45,357.17,818.45,357.17,0.2759,True,
sample_0008,ScienceDB,resnet_50,36,belly_bottom,286.58,240.4,818.58,240.4,0.2101,True,
sample_0008,ScienceDB,resnet_50,37,body_middle_right,288.65,148.8,820.65,148.8,0.1577,False,
sample_0008,ScienceDB,resnet_50,38,body_middle_left,274.07,151.32,806.07,151.32,0.2706,True,
sample_0009,ScienceDB,resnet_50,0,nose,260.1,284.84,757.1,284.84,0.1245,False,
sample_0009,ScienceDB,resnet_50,1,upper_jaw,339.53,515.58,836.53,515.58,0.0844,False,
sample_0009,ScienceDB,resnet_50,2,lower_jaw,338.75,502.23,835.75,502.23,0.1531,False,
sample_0009,ScienceDB,resnet_50,3,mouth_end_right,211.26,159.37,708.26,159.37,0.0817,False,
sample_0009,ScienceDB,resnet_50,4,mouth_end_left,336.45,475.99,833.45,475.99,0.129,False,
sample_0009,ScienceDB,resnet_50,5,right_eye,201.79,248.8,698.79,248.8,0.5243,True,
sample_0009,ScienceDB,resnet_50,6,right_earbase,180.5,219.05,677.5,219.05,0.6539,True,
sample_0009,ScienceDB,resnet_50,7,right_earend,149.06,206.96,646.06,206.96,0.7241,True,
sample_0009,ScienceDB,resnet_50,8,right_antler_base,203.81,178.3,700.81,178.3,0.4898,True,
sample_0009,ScienceDB,resnet_50,9,right_antler_end,221.99,133.92,718.99,133.92,0.2765,True,
sample_0009,ScienceDB,resnet_50,10,left_eye,247.97,255.74,744.97,255.74,0.1841,False,
sample_0009,ScienceDB,resnet_50,11,left_earbase,206.34,153.52,703.34,153.52,0.4456,True,
sample_0009,ScienceDB,resnet_50,12,left_earend,159.17,208.62,656.17,208.62,0.3842,True,
sample_0009,ScienceDB,resnet_50,13,left_antler_base,202.93,163.5,699.93,163.5,0.4551,True,
sample_0009,ScienceDB,resnet_50,14,left_antler_end,199.56,140.83,696.56,140.83,0.27,True,
sample_0009,ScienceDB,resnet_50,15,neck_base,179.29,183.23,676.29,183.23,0.4246,True,
sample_0009,ScienceDB,resnet_50,16,neck_end,161.1,155.92,658.1,155.92,0.191,False,
sample_0009,ScienceDB,resnet_50,17,throat_base,141.81,285.12,638.81,285.12,0.0899,False,
sample_0009,ScienceDB,resnet_50,18,throat_end,123.38,277.29,620.38,277.29,0.1266,False,
sample_0009,ScienceDB,resnet_50,19,back_base,93.6,140.62,590.6,140.62,0.2525,True,
sample_0009,ScienceDB,resnet_50,20,back_end,22.16,128.76,519.16,128.76,0.2156,True,
sample_0009,ScienceDB,resnet_50,21,back_middle,74.74,350.16,571.74,350.16,0.1159,False,
sample_0009,ScienceDB,resnet_50,22,tail_base,20.06,140.11,517.06,140.11,0.3518,True,
sample_0009,ScienceDB,resnet_50,23,tail_end,268.7,543.52,765.7,543.52,0.6657,True,
sample_0009,ScienceDB,resnet_50,24,front_left_thai,194.41,259.17,691.41,259.17,0.1883,False,
sample_0009,ScienceDB,resnet_50,25,front_left_knee,105.67,429.42,602.67,429.42,0.2831,True,
sample_0009,ScienceDB,resnet_50,26,front_left_paw,124.29,454.73,621.29,454.73,0.204,True,
sample_0009,ScienceDB,resnet_50,27,front_right_thai,93.73,371.17,590.73,371.17,0.5254,True,
sample_0009,ScienceDB,resnet_50,28,front_right_knee,106.18,441.12,603.18,441.12,0.356,True,
sample_0009,ScienceDB,resnet_50,29,front_right_paw,338.73,456.67,835.73,456.67,0.2062,True,
sample_0009,ScienceDB,resnet_50,30,back_left_paw,265.52,538.93,762.52,538.93,0.2794,True,
sample_0009,ScienceDB,resnet_50,31,back_left_thai,240.09,386.48,737.09,386.48,0.1802,False,
sample_0009,ScienceDB,resnet_50,32,back_right_thai,305.59,325.65,802.59,325.65,0.3697,True,
sample_0009,ScienceDB,resnet_50,33,back_left_knee,52.38,312.91,549.38,312.91,0.0808,False,
sample_0009,ScienceDB,resnet_50,34,back_right_knee,315.01,437.36,812.01,437.36,0.468,True,
sample_0009,ScienceDB,resnet_50,35,back_right_paw,274.55,527.01,771.55,527.01,0.2964,True,
sample_0009,ScienceDB,resnet_50,36,belly_bottom,242.56,422.98,739.56,422.98,0.19,False,
