sample_id,dataset,model_name,keypoint_idx,keypoint_name,x_crop,y_crop,x_orig,y_orig,raw_confidence,is_above_vis_threshold,inside_gt_mask
sample_0001,ScienceDB,hrnet_w32,27,front_right_thai,286.44,271.48,621.44,271.48,0.1226,False,
sample_0001,ScienceDB,hrnet_w32,28,front_right_knee,286.44,265.34,621.44,265.34,0.1245,False,
sample_0001,ScienceDB,hrnet_w32,29,front_right_paw,384.44,437.27,719.44,437.27,0.1498,False,
sample_0001,ScienceDB,hrnet_w32,30,back_left_paw,219.06,523.24,554.06,523.24,0.2466,True,
sample_0001,ScienceDB,hrnet_w32,31,back_left_thai,372.19,467.98,707.19,467.98,0.1115,False,
sample_0001,ScienceDB,hrnet_w32,32,back_right_thai,206.81,406.57,541.81,406.57,0.1965,False,
sample_0001,ScienceDB,hrnet_w32,33,back_left_knee,317.06,553.95,652.06,553.95,0.0721,False,
sample_0001,ScienceDB,hrnet_w32,34,back_right_knee,280.31,296.04,615.31,296.04,0.1898,False,
sample_0001,ScienceDB,hrnet_w32,35,back_right_paw,408.94,566.23,743.94,566.23,0.1712,False,
sample_0001,ScienceDB,hrnet_w32,36,belly_bottom,402.81,498.68,737.81,498.68,0.2544,True,
sample_0001,ScienceDB,hrnet_w32,37,body_middle_right,249.69,296.04,584.69,296.04,0.0862,False,
sample_0001,ScienceDB,hrnet_w32,38,body_middle_left,249.69,283.76,584.69,283.76,0.0836,False,
sample_0002,ScienceDB,hrnet_w32,0,nose,111.39,314.23,281.39,314.23,0.079,False,
sample_0002,ScienceDB,hrnet_w32,1,upper_jaw,175.8,228.16,345.8,228.16,0.1361,False,
sample_0002,ScienceDB,hrnet_w32,2,lower_jaw,104.23,342.91,274.23,342.91,0.0987,False,
sample_0002,ScienceDB,hrnet_w32,3,mouth_end_right,233.05,307.05,403.05,307.05,0.0353,False,
sample_0002,ScienceDB,hrnet_w32,4,mouth_end_left,161.48,220.99,331.48,220.99,0.0256,False,
sample_0002,ScienceDB,hrnet_w32,5,right_eye,75.61,199.48,245.61,199.48,0.0264,False,
sample_0002,ScienceDB,hrnet_w32,6,right_earbase,204.42,120.59,374.42,120.59,0.047,False,
sample_0002,ScienceDB,hrnet_w32,7,right_earend,197.27,357.26,367.27,357.26,0.2559,True,
sample_0002,ScienceDB,hrnet_w32,8,right_antler_base,204.42,120.59,374.42,120.59,0.0456,False,
sample_0002,ScienceDB,hrnet_w32,9,right_antler_end,104.23,328.57,274.23,328.57,0.1407,False,
sample_0002,ScienceDB,hrnet_w32,10,left_eye,297.45,120.59,467.45,120.59,0.1481,False,
sample_0002,ScienceDB,hrnet_w32,11,left_earbase,268.83,127.76,438.83,127.76,0.0799,False,
sample_0002,ScienceDB,hrnet_w32,12,left_earend,340.39,278.37,510.39,278.37,0.1285,False,
sample_0002,ScienceDB,hrnet_w32,13,left_antler_base,268.83,127.76,438.83,127.76,0.069,False,
sample_0002,ScienceDB,hrnet_w32,14,left_antler_end,104.23,328.57,274.23,328.57,0.1498,False,
sample_0002,ScienceDB,hrnet_w32,15,neck_base,218.73,156.45,388.73,156.45,0.1083,False,
sample_0002,ScienceDB,hrnet_w32,16,neck_end,333.23,120.59,503.23,120.59,0.0278,False,
sample_0002,ScienceDB,hrnet_w32,17,throat_base,247.36,299.88,417.36,299.88,0.1095,False,
sample_0002,ScienceDB,hrnet_w32,18,throat_end,261.67,335.74,431.67,335.74,0.1126,False,
sample_0002,ScienceDB,hrnet_w32,19,back_base,333.23,120.59,503.23,120.59,0.0297,False,
sample_0002,ScienceDB,hrnet_w32,20,back_end,147.17,393.12,317.17,393.12,0.0931,False,
sample_0002,ScienceDB,hrnet_w32,21,back_middle,82.77,163.62,252.77,163.62,0.0285,False,
sample_0002,ScienceDB,hrnet_w32,22,tail_base,147.17,393.12,317.17,393.12,0.094,False,
sample_0002,ScienceDB,hrnet_w32,23,tail_end,104.23,328.57,274.23,328.57,0.2333,True,
sample_0002,ScienceDB,hrnet_w32,24,front_left_thai,376.17,371.6,546.17,371.6,0.2378,True,
sample_0002,ScienceDB,hrnet_w32,25,front_left_knee,369.02,572.41,539.02,572.41,0.3483,True,
sample_0002,ScienceDB,hrnet_w32,26,front_left_paw,354.7,572.41,524.7,572.41,0.0748,False,
sample_0002,ScienceDB,hrnet_w32,27,front_right_thai,197.27,378.77,367.27,378.77,0.2742,True,
sample_0002,ScienceDB,hrnet_w32,28,front_right_knee,190.11,479.18,360.11,479.18,0.1335,False,
sample_0002,ScienceDB,hrnet_w32,29,front_right_paw,190.11,493.52,360.11,493.52,0.1904,False,
sample_0002,ScienceDB,hrnet_w32,30,back_left_paw,197.27,507.87,367.27,507.87,0.0959,False,
sample_0002,ScienceDB,hrnet_w32,31,back_left_thai,326.08,479.18,496.08,479.18,0.1177,False,
sample_0002,ScienceDB,hrnet_w32,32,back_right_thai,147.17,378.77,317.17,378.77,0.1453,False,
sample_0002,ScienceDB,hrnet_w32,33,back_left_knee,347.55,572.41,517.55,572.41,0.2242,True,
sample_0002,ScienceDB,hrnet_w32,34,back_right_knee,190.11,493.52,360.11,493.52,0.1615,False,
sample_0002,ScienceDB,hrnet_w32,35,back_right_paw,190.11,507.87,360.11,507.87,0.1813,False,
sample_0002,ScienceDB,hrnet_w32,36,belly_bottom,283.14,479.18,453.14,479.18,0.1783,False,
sample_0002,ScienceDB,hrnet_w32,37,body_middle_right,411.95,170.79,581.95,170.79,0.1332,False,
sample_0002,ScienceDB,hrnet_w32,38,body_middle_left,411.95,170.79,581.95,170.79,0.131,False,
sample_0003,ScienceDB,hrnet_w32,0,nose,516.04,334.77,516.04,335.77,0.5802,True,
sample_0003,ScienceDB,hrnet_w32,1,upper_jaw,533.45,334.77,533.45,335.77,0.4155,True,
sample_0003,ScienceDB,hrnet_w32,2,lower_jaw,550.85,334.77,550.85,335.77,0.3374,True,
sample_0003,ScienceDB,hrnet_w32,3,mouth_end_right,542.15,352.18,542.15,353.18,0.2798,True,
sample_0003,ScienceDB,hrnet_w32,4,mouth_end_left,542.15,299.96,542.15,300.96,0.482,True,
sample_0003,ScienceDB,hrnet_w32,5,right_eye,489.93,343.48,489.93,344.48,0.8378,True,
sample_0003,ScienceDB,hrnet_w32,6,right_earbase,385.49,343.48,385.49,344.48,0.1566,False,
sample_0003,ScienceDB,hrnet_w32,7,right_earend,585.66,56.27,585.66,57.27,0.1146,False,
sample_0003,ScienceDB,hrnet_w32,8,right_antler_base,385.49,343.48,385.49,344.48,0.144,False,
sample_0003,ScienceDB,hrnet_w32,9,right_antler_end,307.16,212.93,307.16,213.93,0.0577,False,
sample_0003,ScienceDB,hrnet_w32,10,left_eye,489.93,334.77,489.93,335.77,0.5316,True,
sample_0003,ScienceDB,hrnet_w32,11,left_earbase,437.71,221.63,437.71,222.63,0.4809,True,
sample_0003,ScienceDB,hrnet_w32,12,left_earend,411.6,212.93,411.6,213.93,0.3874,True,
sample_0003,ScienceDB,hrnet_w32,13,left_antler_base,437.71,221.63,437.71,222.63,0.4274,True,
sample_0003,ScienceDB,hrnet_w32,14,left_antler_end,429.01,221.63,429.01,222.63,0.0931,False,
sample_0003,ScienceDB,hrnet_w32,15,neck_base,463.82,169.41,463.82,170.41,0.1772,False,
sample_0003,ScienceDB,hrnet_w32,16,neck_end,350.68,282.55,350.68,283.55,0.078,False,
sample_0003,ScienceDB,hrnet_w32,17,throat_base,576.96,360.88,576.96,361.88,0.2254,True,
sample_0003,ScienceDB,hrnet_w32,18,throat_end,594.37,360.88,594.37,361.88,0.0765,False,
sample_0003,ScienceDB,hrnet_w32,19,back_base,350.68,282.55,350.68,283.55,0.0759,False,
sample_0003,ScienceDB,hrnet_w32,20,back_end,672.7,195.52,672.7,196.52,0.0737,False,
sample_0003,ScienceDB,hrnet_w32,21,back_middle,359.38,500.13,359.38,501.13,0.0535,False,
sample_0003,ScienceDB,hrnet_w32,22,tail_base,672.7,195.52,672.7,196.52,0.0746,False,
sample_0003,ScienceDB,hrnet_w32,23,tail_end,307.16,212.93,307.16,213.93,0.0862,False,
sample_0003,ScienceDB,hrnet_w32,24,front_left_thai,768.43,308.66,768.43,309.66,0.0831,False,
sample_0003,ScienceDB,hrnet_w32,25,front_left_knee,724.91,474.02,724.91,475.02,0.0315,False,
sample_0003,ScienceDB,hrnet_w32,26,front_left_paw,594.37,134.6,594.37,135.6,0.2805,True,
sample_0003,ScienceDB,hrnet_w32,27,front_right_thai,472.52,439.21,472.52,440.21,0.1026,False,
sample_0003,ScienceDB,hrnet_w32,28,front_right_knee,516.04,395.7,516.04,396.7,0.0816,False,
sample_0003,ScienceDB,hrnet_w32,29,front_right_paw,594.37,334.77,594.37,335.77,0.3089,True,
sample_0003,ScienceDB,hrnet_w32,30,back_left_paw,672.7,212.93,672.7,213.93,0.113,False,
sample_0003,ScienceDB,hrnet_w32,31,back_left_thai,759.73,247.74,759.73,248.74,0.0797,False,
sample_0003,ScienceDB,hrnet_w32,32,back_right_thai,533.45,500.13,533.45,501.13,0.069,False,
sample_0003,ScienceDB,hrnet_w32,33,back_left_knee,794.54,256.45,794.54,257.45,0.0729,False,
sample_0003,ScienceDB,hrnet_w32,34,back_right_knee,594.37,326.07,594.37,327.07,0.0026,False,
sample_0003,ScienceDB,hrnet_w32,35,back_right_paw,603.07,352.18,603.07,353.18,0.112,False,
sample_0003,ScienceDB,hrnet_w32,36,belly_bottom,690.1,212.93,690.1,213.93,0.1599,False,
sample_0003,ScienceDB,hrnet_w32,37,body_middle_right,385.49,482.73,385.49,483.73,0.0932,False,
sample_0003,ScienceDB,hrnet_w32,38,body_middle_left,385.49,482.73,385.49,483.73,0.0917,False,
sample_0006,ScienceDB,hrnet_w32,0,nose,341.86,336.3,621.86,402.3,0.0447,False,
sample_0006,ScienceDB,hrnet_w32,1,upper_jaw,384.42,279.55,664.42,345.55,0.2418,True,
sample_0006,ScienceDB,hrnet_w32,2,lower_jaw,164.52,428.52,444.52,494.52,0.4692,True,
sample_0006,ScienceDB,hrnet_w32,3,mouth_end_right,341.86,137.67,621.86,203.67,0.0126,False,
sample_0006,ScienceDB,hrnet_w32,4,mouth_end_left,136.14,137.67,416.14,203.67,0.0177,False,
sample_0006,ScienceDB,hrnet_w32,5,right_eye,341.86,350.48,621.86,416.48,0.0739,False,
sample_0006,ScienceDB,hrnet_w32,6,right_earbase,391.52,315.02,671.52,381.02,0.0586,False,
sample_0006,ScienceDB,hrnet_w32,7,right_earend,462.45,336.3,742.45,402.3,0.1788,False,
sample_0006,ScienceDB,hrnet_w32,8,right_antler_base,434.08,279.55,714.08,345.55,0.0535,False,
sample_0006,ScienceDB,hrnet_w32,9,right_antler_end,370.23,471.08,650.23,537.08,0.1926,False,
sample_0006,ScienceDB,hrnet_w32,10,left_eye,72.3,66.73,352.3,132.73,0.0317,False,
sample_0006,ScienceDB,hrnet_w32,11,left_earbase,441.17,258.27,721.17,324.27,0.1275,False,
sample_0006,ScienceDB,hrnet_w32,12,left_earend,86.48,52.55,366.48,118.55,0.0549,False,
sample_0006,ScienceDB,hrnet_w32,13,left_antler_base,441.17,258.27,721.17,324.27,0.1151,False,
sample_0006,ScienceDB,hrnet_w32,14,left_antler_end,370.23,471.08,650.23,537.08,0.2055,True,
sample_0006,ScienceDB,hrnet_w32,15,neck_base,171.61,73.83,451.61,139.83,0.1584,False,
sample_0006,ScienceDB,hrnet_w32,16,neck_end,171.61,66.73,451.61,132.73,0.1577,False,
sample_0006,ScienceDB,hrnet_w32,17,throat_base,72.3,151.86,352.3,217.86,0.085,False,
sample_0006,ScienceDB,hrnet_w32,18,throat_end,114.86,109.3,394.86,175.3,0.0523,False,
sample_0006,ScienceDB,hrnet_w32,19,back_base,171.61,66.73,451.61,132.73,0.1412,False,
sample_0006,ScienceDB,hrnet_w32,20,back_end,334.77,329.2,614.77,395.2,0.3162,True,
sample_0006,ScienceDB,hrnet_w32,21,back_middle,320.58,109.3,600.58,175.3,0.0773,False,
sample_0006,ScienceDB,hrnet_w32,22,tail_base,334.77,329.2,614.77,395.2,0.3199,True,
sample_0006,ScienceDB,hrnet_w32,23,tail_end,370.23,471.08,650.23,537.08,0.3193,True,
sample_0006,ScienceDB,hrnet_w32,24,front_left_thai,58.11,229.89,338.11,295.89,0.0986,False,
sample_0006,ScienceDB,hrnet_w32,25,front_left_knee,100.67,315.02,380.67,381.02,0.1348,False,
sample_0006,ScienceDB,hrnet_w32,26,front_left_paw,143.23,428.52,423.23,494.52,0.1834,False,
sample_0006,ScienceDB,hrnet_w32,27,front_right_thai,221.27,95.11,501.27,161.11,0.1954,False,
sample_0006,ScienceDB,hrnet_w32,28,front_right_knee,79.39,336.3,359.39,402.3,0.1292,False,
sample_0006,ScienceDB,hrnet_w32,29,front_right_paw,86.48,343.39,366.48,409.39,0.1705,False,
sample_0006,ScienceDB,hrnet_w32,30,back_left_paw,270.92,499.45,550.92,565.45,0.0817,False,
sample_0006,ScienceDB,hrnet_w32,31,back_left_thai,249.64,350.48,529.64,416.48,0.1402,False,
sample_0006,ScienceDB,hrnet_w32,32,back_right_thai,363.14,385.95,643.14,451.95,0.2747,True,
sample_0006,ScienceDB,hrnet_w32,33,back_left_knee,242.55,485.27,522.55,551.27,0.1721,False,
sample_0006,ScienceDB,hrnet_w32,34,back_right_knee,320.58,471.08,600.58,537.08,0.2492,True,
sample_0006,ScienceDB,hrnet_w32,35,back_right_paw,143.23,428.52,423.23,494.52,0.1008,False,
sample_0006,ScienceDB,hrnet_w32,36,belly_bottom,129.05,357.58,409.05,423.58,0.3428,True,
sample_0006,ScienceDB,hrnet_w32,37,body_middle_right,192.89,215.7,472.89,281.7,0.0813,False,
sample_0006,ScienceDB,hrnet_w32,38,body_middle_left,192.89,215.7,472.89,281.7,0.0803,False,
sample_0007,ScienceDB,hrnet_w32,0,nose,417.77,381.48,417.77,381.48,0.014,False,
sample_0007,ScienceDB,hrnet_w32,1,upper_jaw,347.02,54.27,347.02,54.27,0.136,False,
sample_0007,ScienceDB,hrnet_w32,2,lower_jaw,355.86,45.42,355.86,45.42,0.114,False,
sample_0007,ScienceDB,hrnet_w32,3,mouth_end_right,426.61,337.27,426.61,337.27,0.032,False,
sample_0007,ScienceDB,hrnet_w32,4,mouth_end_left,453.14,337.27,453.14,337.27,0.0882,False,
sample_0007,ScienceDB,hrnet_w32,5,right_eye,400.08,239.98,400.08,239.98,0.0088,False,
sample_0007,ScienceDB,hrnet_w32,6,right_earbase,408.92,107.33,408.92,107.33,0.0363,False,
sample_0007,ScienceDB,hrnet_w32,7,right_earend,683.08,178.08,683.08,178.08,0.0761,False,
sample_0007,ScienceDB,hrnet_w32,8,right_antler_base,408.92,107.33,408.92,107.33,0.0331,False,
sample_0007,ScienceDB,hrnet_w32,9,right_antler_end,338.17,45.42,338.17,45.42,0.0652,False,
sample_0007,ScienceDB,hrnet_w32,10,left_eye,302.8,239.98,302.8,239.98,0.0393,False,
sample_0007,ScienceDB,hrnet_w32,11,left_earbase,709.61,195.77,709.61,195.77,0.0319,False,
sample_0007,ScienceDB,hrnet_w32,12,left_earend,329.33,45.42,329.33,45.42,0.0643,False,
sample_0007,ScienceDB,hrnet_w32,13,left_antler_base,709.61,195.77,709.61,195.77,0.026,False,
sample_0007,ScienceDB,hrnet_w32,14,left_antler_end,338.17,45.42,338.17,45.42,0.0789,False,
sample_0007,ScienceDB,hrnet_w32,15,neck_base,709.61,204.61,709.61,204.61,0.032,False,
sample_0007,ScienceDB,hrnet_w32,16,neck_end,700.77,204.61,700.77,204.61,0.0573,False,
sample_0007,ScienceDB,hrnet_w32,17,throat_base,709.61,204.61,709.61,204.61,0.0407,False,
sample_0007,ScienceDB,hrnet_w32,18,throat_end,780.36,231.14,780.36,231.14,0.0463,False,
sample_0007,ScienceDB,hrnet_w32,19,back_base,691.92,204.61,691.92,204.61,0.0596,False,
sample_0007,ScienceDB,hrnet_w32,20,back_end,347.02,45.42,347.02,45.42,0.1121,False,
sample_0007,ScienceDB,hrnet_w32,21,back_middle,691.92,213.45,691.92,213.45,0.0539,False,
sample_0007,ScienceDB,hrnet_w32,22,tail_base,347.02,45.42,347.02,45.42,0.1171,False,
sample_0007,ScienceDB,hrnet_w32,23,tail_end,338.17,45.42,338.17,45.42,0.1183,False,
sample_0007,ScienceDB,hrnet_w32,24,front_left_thai,523.89,346.11,523.89,346.11,0.0617,False,
sample_0007,ScienceDB,hrnet_w32,25,front_left_knee,444.3,540.67,444.3,540.67,0.0218,False,
sample_0007,ScienceDB,hrnet_w32,26,front_left_paw,364.7,549.52,364.7,549.52,0.0699,False,
sample_0007,ScienceDB,hrnet_w32,27,front_right_thai,691.92,434.55,691.92,434.55,0.0364,False,
sample_0007,ScienceDB,hrnet_w32,28,front_right_knee,780.36,408.02,780.36,408.02,0.0211,False,
sample_0007,ScienceDB,hrnet_w32,29,front_right_paw,550.42,531.83,550.42,531.83,0.0314,False,
sample_0007,ScienceDB,hrnet_w32,30,back_left_paw,373.55,549.52,373.55,549.52,0.1512,False,
sample_0007,ScienceDB,hrnet_w32,31,back_left_thai,497.36,160.39,497.36,160.39,0.0513,False,
sample_0007,ScienceDB,hrnet_w32,32,back_right_thai,550.42,178.08,550.42,178.08,0.1506,False,
sample_0007,ScienceDB,hrnet_w32,33,back_left_knee,373.55,549.52,373.55,549.52,0.0918,False,
sample_0007,ScienceDB,hrnet_w32,34,back_right_knee,585.8,293.05,585.8,293.05,0.1597,False,
sample_0007,ScienceDB,hrnet_w32,35,back_right_paw,523.89,531.83,523.89,531.83,0.1108,False,
sample_0007,ScienceDB,hrnet_w32,36,belly_bottom,612.33,425.7,612.33,425.7,0.1082,False,
sample_0007,ScienceDB,hrnet_w32,37,body_middle_right,674.23,222.3,674.23,222.3,0.2138,True,
sample_0007,ScienceDB,hrnet_w32,38,body_middle_left,674.23,222.3,674.23,222.3,0.21,True,
sample_0008,ScienceDB,hrnet_w32,0,nose,205.24,101.49,737.24,101.49,0.0082,False,
sample_0008,ScienceDB,hrnet_w32,1,upper_jaw,205.24,101.49,737.24,101.49,0.1747,False,
sample_0008,ScienceDB,hrnet_w32,2,lower_jaw,271.05,359.26,803.05,359.26,0.4811,True,
sample_0008,ScienceDB,hrnet_w32,3,mouth_end_right,51.68,57.62,583.68,57.62,0.0142,False,
sample_0008,ScienceDB,hrnet_w32,4,mouth_end_left,342.35,315.38,874.35,315.38,0.0206,False,
sample_0008,ScienceDB,hrnet_w32,5,right_eye,238.15,200.21,770.15,200.21,0.0717,False,
sample_0008,ScienceDB,hrnet_w32,6,right_earbase,40.71,68.59,572.71,68.59,0.0491,False,
sample_0008,ScienceDB,hrnet_w32,7,right_earend,29.74,79.55,561.74,79.55,0.0728,False,
sample_0008,ScienceDB,hrnet_w32,8,right_antler_base,46.2,41.16,578.2,41.16,0.0457,False,
sample_0008,ScienceDB,hrnet_w32,9,right_antler_end,29.74,79.55,561.74,79.55,0.0179,False,
sample_0008,ScienceDB,hrnet_w32,10,left_eye,199.76,24.71,731.76,24.71,0.0379,False,
sample_0008,ScienceDB,hrnet_w32,11,left_earbase,95.55,19.23,627.55,19.23,0.0444,False,
sample_0008,ScienceDB,hrnet_w32,12,left_earend,29.74,68.59,561.74,68.59,0.0435,False,
sample_0008,ScienceDB,hrnet_w32,13,left_antler_base,95.55,19.23,627.55,19.23,0.0393,False,
sample_0008,ScienceDB,hrnet_w32,14,left_antler_end,29.74,68.59,561.74,68.59,0.0083,False,
sample_0008,ScienceDB,hrnet_w32,15,neck_base,221.7,24.71,753.7,24.71,0.0527,False,
sample_0008,ScienceDB,hrnet_w32,16,neck_end,232.66,19.23,764.66,19.23,0.065,False,
sample_0008,ScienceDB,hrnet_w32,17,throat_base,309.45,276.99,841.45,276.99,0.0581,False,
sample_0008,ScienceDB,hrnet_w32,18,throat_end,292.99,183.76,824.99,183.76,0.0472,False,
sample_0008,ScienceDB,hrnet_w32,19,back_base,232.66,19.23,764.66,19.23,0.0635,False,
sample_0008,ScienceDB,hrnet_w32,20,back_end,221.7,13.74,753.7,13.74,0.0541,False,
sample_0008,ScienceDB,hrnet_w32,21,back_middle,243.63,57.62,775.63,57.62,0.026,False,
sample_0008,ScienceDB,hrnet_w32,22,tail_base,221.7,13.74,753.7,13.74,0.0552,False,
sample_0008,ScienceDB,hrnet_w32,23,tail_end,331.38,320.87,863.38,320.87,0.0062,False,
sample_0008,ScienceDB,hrnet_w32,24,front_left_thai,57.16,276.99,589.16,276.99,0.1349,False,
sample_0008,ScienceDB,hrnet_w32,25,front_left_knee,57.16,326.35,589.16,326.35,0.0867,False,
sample_0008,ScienceDB,hrnet_w32,26,front_left_paw,353.32,315.38,885.32,315.38,0.0335,False,
sample_0008,ScienceDB,hrnet_w32,27,front_right_thai,101.04,293.45,633.04,293.45,0.1037,False,
sample_0008,ScienceDB,hrnet_w32,28,front_right_knee,73.62,348.29,605.62,348.29,0.1203,False,
sample_0008,ScienceDB,hrnet_w32,29,front_right_paw,68.13,359.26,600.13,359.26,0.0434,False,
sample_0008,ScienceDB,hrnet_w32,30,back_left_paw,314.93,337.32,846.93,337.32,0.0091,False,
sample_0008,ScienceDB,hrnet_w32,31,back_left_thai,117.49,315.38,649.49,315.38,0.1044,False,
sample_0008,ScienceDB,hrnet_w32,32,back_right_thai,265.57,276.99,797.57,276.99,0.0352,False,
sample_0008,ScienceDB,hrnet_w32,33,back_left_knee,57.16,326.35,589.16,326.35,0.0653,False,
sample_0008,ScienceDB,hrnet_w32,34,back_right_knee,331.38,348.29,863.38,348.29,0.0582,False,
sample_0008,ScienceDB,hrnet_w32,35,back_right_paw,287.51,24.71,819.51,24.71,0.0219,False,
sample_0008,ScienceDB,hrnet_w32,36,belly_bottom,172.34,331.84,704.34,331.84,0.2693,True,
sample_0008,ScienceDB,hrnet_w32,37,body_middle_right,57.16,161.82,589.16,161.82,0.0934,False,
sample_0008,ScienceDB,hrnet_w32,38,body_middle_left,57.16,161.82,589.16,161.82,0.0918,False,
sample_0009,ScienceDB,hrnet_w32,0,nose,216.9,286.48,713.9,286.48,0.0306,False,
sample_0009,ScienceDB,hrnet_w32,1,upper_jaw,317.74,315.29,814.74,315.29,0.1676,False,
sample_0009,ScienceDB,hrnet_w32,2,lower_jaw,324.95,315.29,821.95,315.29,0.1573,False,
sample_0009,ScienceDB,hrnet_w32,3,mouth_end_right,159.27,567.4,656.27,567.4,0.0168,False,
sample_0009,ScienceDB,hrnet_w32,4,mouth_end_left,360.96,336.9,857.96,336.9,0.0248,False,
sample_0009,ScienceDB,hrnet_w32,5,right_eye,209.7,236.05,706.7,236.05,0.1061,False,
sample_0009,ScienceDB,hrnet_w32,6,right_earbase,166.48,142.41,663.48,142.41,0.0517,False,
sample_0009,ScienceDB,hrnet_w32,7,right_earend,152.07,221.65,649.07,221.65,0.1043,False,
sample_0009,ScienceDB,hrnet_w32,8,right_antler_base,195.29,142.41,692.29,142.41,0.0517,False,
sample_0009,ScienceDB,hrnet_w32,9,right_antler_end,260.12,538.59,757.12,538.59,0.1524,False,
sample_0009,ScienceDB,hrnet_w32,10,left_eye,281.73,228.85,778.73,228.85,0.0602,False,
sample_0009,ScienceDB,hrnet_w32,11,left_earbase,260.12,142.41,757.12,142.41,0.0462,False,
sample_0009,ScienceDB,hrnet_w32,12,left_earend,274.52,113.6,771.52,113.6,0.0154,False,
sample_0009,ScienceDB,hrnet_w32,13,left_antler_base,260.12,142.41,757.12,142.41,0.0416,False,
sample_0009,ScienceDB,hrnet_w32,14,left_antler_end,260.12,538.59,757.12,538.59,0.1627,False,
sample_0009,ScienceDB,hrnet_w32,15,neck_base,209.7,171.23,706.7,171.23,0.0434,False,
sample_0009,ScienceDB,hrnet_w32,16,neck_end,202.49,113.6,699.49,113.6,0.0709,False,
sample_0009,ScienceDB,hrnet_w32,17,throat_base,144.87,480.96,641.87,480.96,0.029,False,
sample_0009,ScienceDB,hrnet_w32,18,throat_end,188.09,128.01,685.09,128.01,0.0476,False,
sample_0009,ScienceDB,hrnet_w32,19,back_base,202.49,113.6,699.49,113.6,0.0766,False,
sample_0009,ScienceDB,hrnet_w32,20,back_end,288.93,509.77,785.93,509.77,0.155,False,
sample_0009,ScienceDB,hrnet_w32,21,back_middle,188.09,120.8,685.09,120.8,0.0692,False,
sample_0009,ScienceDB,hrnet_w32,22,tail_base,288.93,509.77,785.93,509.77,0.1562,False,
sample_0009,ScienceDB,hrnet_w32,23,tail_end,260.12,538.59,757.12,538.59,0.2587,True,
sample_0009,ScienceDB,hrnet_w32,24,front_left_thai,346.55,164.02,843.55,164.02,0.1072,False,
sample_0009,ScienceDB,hrnet_w32,25,front_left_knee,108.85,452.15,605.85,452.15,0.0921,False,
sample_0009,ScienceDB,hrnet_w32,26,front_left_paw,137.66,538.59,634.66,538.59,0.1366,False,
